"","Breaking.Bad","Planet.Earth","Sherlock","The.Shawshank.Redemption","Human.Planet","The.Blue.Planet","The.Godfather","Interstellar","Life","Pulp.Fiction","The.Dark.Knight","The.Godfather..Part.II","The.Good..the.Bad.and.the.Ugly","Valley.Uprising","X12.Angry.Men","Boyhood","Fight.Club","Schindler.s.List","The.Decalogue","The.Lord.of.the.Rings..The.Return.of.the.King","Goodfellas","Gravity","House.of.Cards","Inception","One.Flew.Over.the.Cuckoo.s.Nest","Seven.Samurai","Star.Wars","Star.Wars..Episode.V...The.Empire.Strikes.Back","The.Lord.of.the.Rings..The.Fellowship.of.the.Ring","Casablanca","City.of.God","Forrest.Gump","It.s.a.Wonderful.Life","Once.Upon.a.Time.in.the.West","Se7en","Tell.It.on.the.Mountain","The.Lego.Movie","The.Lord.of.the.Rings..The.Two.Towers","The.Matrix"
"1767","0.120740247725767","0","0.0895648630455779","0.0661335137384688","0","0","0.176496941766173","0","0","0","0","0.16633030497007","0","0","0","0.0318306711084089","","0.129147719560436","0.221828176915616","0","0","0","0","0","0","0","0","0.165280092215547","0","","0.143091810216095","0.0779419372909525","0","0","0.126374261737513","0","0","0.120722982733997","0"
"1796","0.189811582362714","0","0.0844656667268733","0.117136206850183","0.0648000113504212","","0.108995264140694","0","0.0444013031266395","0.0823063167331869","0.103566924376157","0.0589751536839845","0.098989662519496","0.0772252670560259","0.367478600651346","0.0191005203567594","0.0545971806461183","0.0817180619276185","0.0891396881130107","","0.081723573088422","0","0.0980555348148474","0.202086314087885","0.25068489006904","0.175712732223336","0.235570978627606","0.179106209387609","0.330162191519539","0.0571270507642901","0","0.213371004254912","0.0435623527481635","","0.18854612553735","0.173388366647578","0","0.0567186415270856","0.348866404022493"
"1806","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1807","0.250964409969605","0","0.094834306962746","0.241296718353482","0.0569330580979818","0.187016813379375","0.375593904212544","0","0.0955323071583174","0.0823063167331869","0.05573058084625","0.12053032771048","0.229323195114581","0.12525214789143","","0.0191005203567594","0","0.25207198012051","0.102765083503261","","0.081723573088422","0","0","0.253848784320401","0.0790483840113601","0.123174357553576","0.270993491671375","0.354158220663362","","","0.143091810216095","0.189801825561344","0.0435623527481635","0.375308420714717","0.126374261737513","0.176311295047956","0.0677428729260695","0.0591764446429997","0.356600009020034"
"1811","0.100265485102192","0.0823434287393872","0.10589228926885","0","0","0","0","0","0","0","0.089978832174984","0","0","0","0","0","0","0","0","0","0.10122406623828","0","0.122272751919783","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0"
"1830","0","0","0","0","0","0","0.0754673498234008","0","0","0","0","0","0","0","0","","0.0276544311262399","0","0","0","0","0","0","0","0","0.113167927981486","0","0.0720046181008975","0","0","0.00831176621444053","0","0","0","0.0475785779468303","0","0","0.244395907676419","0"
"1849","0.339718332274506","0","0.094834306962746","0.292299411465196","0.0569330580979818","0.0610216691366218","0.308092226587065","0","0.116951816133294","0.164612633466374","0.1114611616925","0","0.160811198944805","0.202477414947455","0.230771995443439","0.0382010407135189","0","0.204642322487693","0.102765083503261","0.136225747427128","0.163447146176844","0","0","0.371414471311763","0.15809676802272","0.246348715107152","0.0627235009066147","0.325021571893023","","0.173636069781585","0","0.223719776540783","0.0871247054963271","0.365686158562723","0","0.282247339303659","0.0677428729260695","0.0591764446429997","0.40972206175458"
"1856","0","0","0","0","0","0","0","0","0.333551743511925","0","0.584355839784963","0","0","0","0","0","0","0.0928610954411184","0.171546974033542","0","0","0","0.24997067293749","0","0","0","0.162473407427617","0","0","0","0","0","0","0","0","0","0.282709955235847","0","0"
"1900","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1934","0.101057660057813","0.084605924337194","0","0","0.0648000113504212","0.319716559079305","0","0","0.022981794151663","0","0.0478363435299069","0.0589751536839845","0.099290688027825","0","0.195402939973981","0","0.0545971806461183","0","0.0891396881130107","0.12140124300969","0","0","0.16840375413648","0.0845206270965233","","0.0525383746697599","0.159624654138901","0.0429627659423997","0.187117295632937","0","0","0.174692235004887","0.119537959159902","","0.115939826866214","0.221115366852583","0","0.125246330132265","0.295141160501823"
"1941","0.0509336612498295","0.0326792750304884","0.0715092198194149","0","0.0851942615899374","0","","0.171128985041949","0","0","0","0.124458314409246","0","0.0647894916570283","0","0.221152047188152","0","0.160501550427605","0","0.16385805687587","0","0","0","0","0","0","0","","0.0619891168329217","0.317957441182023","0.00573424896045802","0","0","0","0.112540252288624","0","0","0","0"
"1943","0.177507844609802","0","0","0.234272413700366","0.150179790561112","0","0.217990528281388","0.168192528291709","0.0428390179499531","0.164612633466374","0.146568405799795","0","0.12728491157828","0.154450534112052","0.137945905447458","0.0382010407135189","0","0.163436123855237","0","0","0.163447146176844","0","0.212437690725082","0.235131373982724","0.15809676802272","0.246348715107152","0.152141609758623","0.272286886890418","0.443474618462911","0.11425410152858","0","0.223719776540783","0.17356675410007","0.210901625073434","0","0.211872088511406","0","0","0.258943299234217"
"2015","0","0.763564702847409","0.35468012210687","0","0","0","0","0","0","0","0","0.651743670969738","0","0.311422463368238","0","0.00990666735105189","0","0.286377388341916","0","0","0","0","0","0","0","0.0890208584416853","0","0","0","0.329742548306858","","0.575473537621853","0","0","0","0","0","0","0"
"2019","0.552173517658689","0.0823434287393872","0.379856322322752","0.170030365557378","0.146838329449579","0.0610216691366218","0.176401573258723","0.0580440242838744","0.0741127981833409","0.142609449594793","0.274900433286768","0.0915999545191788","0.283664985777457","","0.0928260899959811","0.0636613422168178","0.270153037728427","0.0412061986324556","0.546421437334493","0.136225747427128","0.10122406623828","0.133274997248569","0.122272751919783","0.20062272436785","0","0","0.0627235009066147","0.0527346850026054","","0.0593819682530044","0","0","0.18670087764364","0.154784533489288","0","0.154513691842222","","0.300622410110993","0.150778762520364"
"2030","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2044","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2067","0.0935652245463167","0","0.14004537475827","0.162042631961821","0.0774613675817383","0","0","0","0","0","0.175536701974021","","0","0","0","0.431664412255023","0.23923918802893","0","0.0846804337106445","0","0.0341314216728433","0.0835876674274448","0.0711109167705367","0","0.0634059651966523","0.0931312511402812","0","0.110581609198795","0","0.101467226888476","0","0.074867807389108","0","0","0.019689203783713","0.0640779885576071","0","","0"
"2079","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2091","0","0.084605924337194","0","0","0","0.127196102077135","0","0","0","0","0","0","0.0639434812974692","0","0","0","0","0","0","0","0","0","0.0703482193216323","0","","0","0","0","0","0","0","0.0731811190203668","0.119537959159902","0.0652528944767314","0","0.153663044460708","0","0.0685276886051797","0.143622999829449"
"2099","0.162210487664704","1.11565718964826","0.236116147007463","0.564743171688114","","0.635135725644698","0.55066899653563","0.430568419190044","0.175181097506071","0.116395624322412","0","0.473375419773872","0.0335262873665246","0.113150316013614","0.0928260899959811","0.194736782129943","0.636100980638791","0.137417103063191","0.102765083503261","0.230475194609829","0","0","0","0.222606955042811","0","","0.132593592664184","0.0527346850026054","","0.0593819682530044","0.128523381017778","0.179255478302587","0.0168033757921317","0.154784533489288","0.210199769613369","0.0703752507922529","0.7810548534103","0.768074723156606","0.150778762520364"
"2102","0","0.084605924337194","0.0940771240647459","0.063174141924298","0","0.272675241309953","0","0","0","0.0544082327955648","0.041506916174465","0","0.0639434812974692","0","0.133907127900935","0","0.0939884259436166","0","0.0895666447732594","0.153952751398372","0.03362758429715","0.101908659655277","0.169808684635646","0","","0","0.0417310892724898","0","0.188263494035143","0","0","0.0731811190203668","0.132515673703153","0.221749261517535","0","0.263345374465568","0.0417320083646229","0.0685276886051797",""
"2150","0","0","0","0","0.150179790561112","0","0","0.168192528291709","0","0","0.0351072441072955","0","0","0","0","0","0","0","0","0","0","0","0.212437690725082","0","0","0","0.152141609758623","0","0.157384826689709","0","0","0","0.0864420486037429","0","0","0","0","0","0"
"2162","0","0","0","0","0","0","0","0","0","0.232551445467454","0","0","0.123603637918429","0.181647455087287","0","0","0","0","0","0","0","0.0836432478902692","0","0.0667383107897679","0.119575314602928","0","0","0","0","0","0","0","","0","0","0.161534579214524","0","0","0"
"2172","0","0","0","0.162042631961821","0.294339492464765","0","0.0887259128892229","","0","0.166822328164731","0.175536701974021","","0.0834047143098352","0","0.0388475756311659","0","0.0539879124718147","0.0615062059302013","0","0","0.0341314216728433","0","0.0711109167705367","0.0997167726724454","0","0","0","0.189295746951843","0","0.101467226888476","0","0.074867807389108","0","0","0.0743029075748809","0","0","0","0"
"2174","0","0.178143343368273","0","0","0","0","0","0.0675369605053809","0","0","0","0","","0.151330376303444","0.102916758043691","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0768587861513621","0","0","0","0","0","0"
"2182","0.0935652245463167","0","0.14004537475827","0","0","0","0","0","0","0","0","0","0","0","0","0.431664412255023","0.185251275557115","0","0.0846804337106445","0","0","0.0835876674274448","0","0","0.0634059651966523","0.0931312511402812","0","0","0","0","0","0","0","0","0.019689203783713","0.0640779885576071","0","","0"
"2186","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2195","0.0509336612498295","0.0326792750304884","0.0715092198194149","0","0.0851942615899374","0","","0.0891559985333298","0","0","0","0","0","0.0647894916570283","0","0.111197372118014","0","0.0582238649756501","0","0.0714129434045864","0","0","0","0","0","0","0","0.130812550431205","0.0619891168329217","0.161357710933365","0.00573424896045802","0","0","0","0.112540252288624","0","0","0","0"
"2201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2236","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2245","0","0.084605924337194","0","0","0","0.127196102077135","0","0","0","0","0","0","0.0639434812974692","0","0","0","0","0","0","0","0","0","0.0703482193216323","0","","0","0","0","0","0","0","0.0731811190203668","0.119537959159902","0.0652528944767314","0","0.153663044460708","0","0.0685276886051797","0.143622999829449"
"2266","0","0.084605924337194","0","0","0","0.127196102077135","0","0","0","0","0","0","0.0639434812974692","0","0","0","0","0","0","0","0","0","0.0703482193216323","0","","0","0","0","0","0","0","0.0731811190203668","0.119537959159902","0.0652528944767314","0","0.153663044460708","0","0.0685276886051797","0.143622999829449"
"2269","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2273","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2291","0.201323145160005","1.33131649414478","0.10589228926885","0.506716173923284","0.839584592512252","0.720320954170026","0.378368005287493","0.287837187682713","0.022981794151663","0","0.137815175704891","0.451186098283836","","0.151330376303444","0.298319698017672","0","0.661255825000594","0","0.0891396881130107","0.12140124300969","0.10122406623828","0","0.22032828673463","0.0845206270965233","0.0885015386751692","0.0525383746697599","0.159624654138901","0.0429627659423997","0.532340764706546","0","0","0.10151111598452","0.0768587861513621","","0.115939826866214","0.0674523223918747","","0.674883402815613","0.151518160672374"
"2304","0.342538155509347","0","0.179129726091156","0","0.0648000113504212","0.19252045700217","0","0","0.022981794151663","0","0.0478363435299069","0.150575108203163","0.0353472067303558","0","0.195402939973981","0.0636613422168178","0.0545971806461183","0","0.532796041944242","0.12140124300969","0","0","0.0980555348148474","0.0845206270965233","0.0885015386751692","0.0525383746697599","0.159624654138901","0.0429627659423997","0.187117295632937","0","0","0.10151111598452","0","","0.115939826866214","0.0674523223918747","0","0.298164606995079","0.151518160672374"
"2320","0.0509336612498295","0.0326792750304884","0.0715092198194149","0.211574207836159","0.0851942615899374","0.0463135593402199","","0.0891559985333298","0.10106829932273","0.11075526862823","0","0.210342301326215","0","0.0647894916570283","0","0.336276581607712","0","0.380483911995294","0","0.246620382353169","0","0","0.0612245316041616","0","0.062396787271525","","0","0.296092642646752","0.0619891168329217","","0.397300807570957","","0","0.063815436581179","0.449114283639506","0","0.101727754053383","0.0907335172250786","0"
"2360","0.177507844609802","0.728845970673733","0.35468012210687","0.300405927438835","0","0","0.394487470047561","0","0.0428390179499531","0.164612633466374","0.1114611616925","0.772273998680218","0.12728491157828","0.46587299748029","0.137945905447458","0.0382010407135189","0","0.292583843415673","0","0","0.163447146176844","0","0","0.235131373982724","0.15809676802272","0.246348715107152","0","0.437566979105965","0.286089791773202","","0.373295559913333","0.78929612674481","0.0871247054963271","0.210901625073434","0.126374261737513","0.211872088511406","0","0","0.258943299234217"
"2363","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2373","0.0509336612498295","1.87718243535248","1.10443763640816","1.02886031936722","","0.527800497167856","","0.519724417723373","0","0.0622282463225016","0","1.12511909074361","0.586540334191686","0.441335390203477","0","0.111197372118014","0.636100980638791","0.0582238649756501","0","0.0714129434045864","0","0.372504581105298","0","0.086323857713772","0","0","0.0698700917575693","0.130812550431205","0.40721258590653","0.385280649897898","0.349817124558764","0.487634412913074","0.0168033757921317","0","0.112540252288624","0","0.991456729800012","0.618164761288527","0"
"2379","0.292414156701364","0.0326792750304884","0.344716069975317","0.063174141924298","0.0851942615899374","0.145479139232818","","0.0891559985333298","0","0.0544082327955648","0.041506916174465","0.0915999545191788","0","0.0647894916570283","0.133907127900935","0.174858714334831","0.0939884259436166","0.0582238649756501","0.533222998604491","0.225365694802959","0.03362758429715","0.101908659655277","0.0994604653140133","0","0.201193805195178","0","0.0417310892724898","0.130812550431205","0.250252610868064","0.161357710933365","0.00573424896045802","0","0.0129777145432509","0.156496367040804","0.112540252288624","0.10968233000486","0.0417320083646229","0.241445965467993",""
"2389","0.099150710690089","0.761525245704221","0.426189341926285","0.112003367792548","0.175099532941535","0","","0.147200022817204","0","0.142609449594793","0","0.651743670969738","0.250138698410933","","0","0.111197372118014","0","0.0582238649756501","0","0.0714129434045864","0","0.133274997248569","0","0.0643396270388108","0","0","0","0.130812550431205","0.0619891168329217","0.385280649897898","0.235937998657696","0.487634412913074","0.18670087764364","0","0.112540252288624","0.0841384410499694","0","0","0"
"2410","0.177507844609802","0","0","0.234272413700366","0","0.0463135593402199","0.368925227928189","0","0.143907317272683","0.218780011466284","0.1114611616925","0","0.12728491157828","0.154450534112052","0.137945905447458","0.232937822843462","0.0553088622524798","0.259647028285973","0","0.0942494471827011","0.163447146176844","0","0","0.235131373982724","0.15809676802272","","0","0.416296123092213","0.286089791773202","0.11425410152858","0.145146913446659","0.40297525484337","0.0871247054963271","0.210901625073434","0.305356925507029","0.211872088511406","0","0.579525332577916","0.258943299234217"
"2425","0","0","0","0","0","0","0","0","0.333551743511925","0","0.584355839784963","0","0","0","0","0","0","0.0928610954411184","0.171546974033542","0","0","0","0.24997067293749","0","0","0","0.162473407427617","0","0","0","0","0","0","0","0","0","0.282709955235847","0","0"
"2465","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2494","0.100265485102192","1.15317315077651","0.10589228926885","0.506716173923284","0.774784581161831","0.527800497167856","0.378368005287493","0.220300227177332","0","0","0.089978832174984","0.392210944599852","0","0","0","0","0.606658644354476","0","0","0","0.10122406623828","0","0.122272751919783","0","0","0","0","0","0.345223469073609","0","0","0","0","0","0","0","","0.618164761288527","0"
"2516","0.101057660057813","0","0","0","0.0648000113504212","0.19252045700217","0","0","0.022981794151663","0","0.0478363435299069","0.0589751536839845","0.0353472067303558","0","0.195402939973981","0","0.0545971806461183","0","0.0891396881130107","0.12140124300969","0","0","0.0980555348148474","0.0845206270965233","0.0885015386751692","0.0525383746697599","0.159624654138901","0.0429627659423997","0.187117295632937","0","0","0.10151111598452","0","","0.115939826866214","0.0674523223918747","0","0.0567186415270856","0.151518160672374"
"2579","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2630","0.0482170494402595","0.728845970673733","0.35468012210687","0.257444061890238","0.0899052713515975","0","0.0862998749530462","0.0580440242838744","0","0.199197340223113","0","0.741555644585472","0.250138698410933","","0","0.0303424273597556","0","0.0969014230284724","0","0.0809579917658813","0","0.133274997248569","0.0612245316041616","0.0643396270388108","0.062396787271525","0.169550578849483","0","0","0","0.302634726593133","0.350155117073865","","0.18670087764364","0.063815436581179","0","0.0841384410499694","0.101727754053383","0","0"
"2652","0","0","0","0","0","0","0","0","","0","0","0","0","0","0.00762522209645101","0","0","0","0.0677443469685156","0","0.122170162425122","0.124824250024984","0.115304669975457","0","0","0.06953800085141","0.0807955497709503","0","0","0","0","0","0","0","0.0131261358558087","0","0","0","0"
"2654","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2657","0.278565504667615","0","0","0.234272413700366","0.0648000113504212","0.23883401634239","0.353561695950169","0.0819729865086192","0.166889111424346","0.218780011466284","0.159297505222407","0.183433468093231","0.162632118308636","0.154450534112052","0.333348845421439","0.3428924979136","0.0545971806461183","0.361924713737928","0.0891396881130107","0.308095803663674","0.163447146176844","0","0.0980555348148474","0.319652001079248","0.246598306697889","","0.159624654138901","","0.47320708740614","0.270853831777238","0.128523381017778","0.50448637082789","0.0871247054963271","","0.326139596479582","0.279324410903281","0","0.147452158752164","0.41046145990659"
"2697","0","1.07082972203712","0","0.506716173923284","0.774784581161831","0.527800497167856","0.378368005287493","0.220300227177332","0","0","0","0.392210944599852","0","0","0","0","0.606658644354476","0","0","0","0","0","0","0","0","0","0","0","0.345223469073609","0","0","0","0","0","0","0","0.713311980484231","0.618164761288527","0"
"2701","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2710","0","0.084605924337194","0","0","0","0.127196102077135","0","0","0","0","0","0","0.0639434812974692","0","0","0","0","0","0","0","0","0","0.0703482193216323","0","","0","0","0","0","0","0","0.0731811190203668","0.119537959159902","0.0652528944767314","0","0.153663044460708","0","0.0685276886051797","0.143622999829449"
"2761","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2773","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2784","0.162210487664704","0.084605924337194","0.094834306962746","0.0580269977648301","0.0569330580979818","0.188217771213757","0.090101698305677","0","0.0741127981833409","0","0","0","0.0974697686639938","0.0480268808354037","0.0928260899959811","0","0","0.0412061986324556","0.102765083503261","0.136225747427128","0","0","0.0703482193216323","0.136283097329039","","0","0.0627235009066147","0.0527346850026054","","0.0593819682530044","0","0.0731811190203668","0.119537959159902","0.22003742796602","0","0.224038295252961","0.0677428729260695","0.127704133248179","0.294401762349813"
"2790","0.101057660057813","0","0","0","0.0648000113504212","0.19252045700217","0","0","0.022981794151663","0","0.232757944641691","0.0589751536839845","0.0353472067303558","0","0.195402939973981","0","0.324750218374546","0","0.0891396881130107","0.12140124300969","0","0","0.0980555348148474","0.0845206270965233","0.0885015386751692","0.0525383746697599","0.159624654138901","0.0429627659423997","0.187117295632937","0","0","0.10151111598452","0","","0.115939826866214","0.0674523223918747","0.223109318127874","0.0567186415270856","0.151518160672374"
"2843","0.0935652245463167","0","0.14004537475827","0","0","0.0531171534077674","0","0.0462518576874427","0","0","0","0","0","0","0","0.475092445562249","0.185251275557115","0","0.0846804337106445","0","0","0.201319568943453","0","0","0.0634059651966523","0.204629055553874","0","0","0","0.0715705659161135","0.00847812893126106","0","0","0","","0.0640779885576071","0","","0"
"2864","0","0.0293561980945","0","0","0","0","0","0","0","0.0891918733918875","0","0","0.0969309993800596","0.0913156820853165","0","0","0","0","0.07246677762137","0.100338951341226","0","0.128756922413661","0","0","0.171464049720155","0","0","0.074373757325766","0.069993696163364","0","0","0","0.180191148321949","0","0","","0","0.0772766843053606","0.0873674580458888"
"2902","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2912","0.335045719997851","0","0.319175100849426","0","0.0890594407071874","0.110303771991556","0.150934699646802","0","0.123662318771516","0","0","0.0915999545191788","0","0","0.247529272376645","0.513164193415521","0.240560137809595","0","0.528336787541876","0","0.091082338002673","0.0835876674274448","0.131018728448283","0.111469487093027","0.0634059651966523","0.319467107103253","","0.144009236201795","0.0530712297474216","0","0.0166235324288811","0","0","0.111722966933231","0.114846359677374","0.0640779885576071","0","","0"
"2936","0.092285120438919","0","0","0","0","0","0","0","0.530783800239357","0","","0.166279416857988","0","0","0","0","0.664311781716052","0.0928610954411184","0.286139001708902","0","0.415275305391635","0.152973664860129","0.24997067293749","0","0.11603916186015","0","0.162473407427617","0","0.165397498813922","0","0","0","0","0.118677420720328","0","0","0.57181241486046","0.165259741322589","0.115452601631525"
"2948","0.177507844609802","0","0","0.234272413700366","0","0","0.217990528281388","0","0.0428390179499531","0.164612633466374","0.1114611616925","0","0.12728491157828","0.154450534112052","0.137945905447458","0.0382010407135189","0","0.163436123855237","0","0","0.163447146176844","0","0","0.235131373982724","0.15809676802272","0.246348715107152","0","0.272286886890418","0.286089791773202","0.11425410152858","0","0.223719776540783","0.0871247054963271","0.210901625073434","0","0.211872088511406","0","0","0.258943299234217"
"2955","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2958","0.0482170494402595","0","0","0.274045999754369","0.167366638933336","0.0649858082707746","0.0862998749530462","0.0580440242838744","0.387208410555291","0.142609449594793","0.353594202890897","","0.250138698410933","","0.0177387066075671","0","0.149108333864163","0","0","0","0.341591604072631","0.133274997248569","0.0711109167705367","0.405837110257087","0.146519214028891","0","0.287462580613778","0.110581609198795","0","0.101467226888476","0","0.224423779373668","0.18670087764364","0.150578353360065","0","0.0841384410499694","0.420036306031659","0","0.14787724368764"
"2963","0","0.728845970673733","0.35468012210687","0","0","0","0","0","0","0","0","0.651743670969738","0","0.311422463368238","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.223922938964533","0.230203749697238","0.487634412913074","0","0","0","0","0","0","0"
"2966","0","0","0","0","0","0","0.150934699646802","0","0","0","0","0","0","0","0","0","0.0553088622524798","0","0","0","0","0","0","0","0","0.226335855962972","0","0.144009236201795","0","0","0.0166235324288811","0","0","0","0.0951571558936606","0","0","0.488791815352837","0"
"2969","0","0.0293561980945","0.536966454437154","0.522144145443933","0","0","0","0","0","0.0891918733918875","0","0","0.683471333571746","0.0913156820853165","0","0","0","0","0.07246677762137","0.100338951341226","0","0.501261503518959","0","0","0.171464049720155","0","0","0.074373757325766","0.069993696163364","0","0.113879125901068","0","0.180191148321949","0","0","","0.278144749315781","0.0772766843053606","0.0873674580458888"
"3027","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3050","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3054","0.0482170494402595","0","0","0.112003367792548","0.0899052713515975","0","0.0862998749530462","0.0580440242838744","0","0.142609449594793","0","0","0.250138698410933","","0","0","0","0","0","0","0","0.133274997248569","0","0.0643396270388108","0","0","0","0","0","0","0","0","0.18670087764364","0","0","0.0841384410499694","0","0","0"
"3055","0.0509336612498295","0.0620354731249884","0.0715092198194149","0","0.0851942615899374","0","","0.0891559985333298","0","0.0891918733918875","0","0","0.0969309993800596","0.156105173742345","0","0.111197372118014","0","0.0582238649756501","0.07246677762137","0.171751894745812","0","0.128756922413661","0","0","0.171464049720155","0","0","0.205186307756971","0.131982812996286","0.161357710933365","0.00573424896045802","0","0.180191148321949","0","0.112540252288624","","0","0.0772766843053606","0.0873674580458888"
"3058","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3060","0","0.178143343368273","0","0","0","0","0","0.0675369605053809","0","0","0","0","","0.151330376303444","0.102916758043691","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0768587861513621","0","0","0","0","0","0"
"3062","0.0887539223049012","0","0","0.117136206850183","0","0","0.108995264140694","0","0.0214195089749765","0.0823063167331869","0.05573058084625","0","0.0636424557891402","0.0772252670560259","0.0689729527237292","0.0191005203567594","0","0.0817180619276185","0","","0.081723573088422","0","0","0.117565686991362","0.0790483840113601","0.123174357553576","0","0.136143443445209","0.143044895886601","0.0571270507642901","0","0.111859888270392","0.0435623527481635","0.105450812536717","0","0.105936044255703","0","0","0.129471649617108"
"3066","0.136970971745161","0.728845970673733","0.35468012210687","0.229139574642731","0.0899052713515975","0","0.19529513909374","0.0580440242838744","0.0214195089749765","0.22491576632798","0.05573058084625","0.651743670969738","0.313781154200073","","0.0689729527237292","0.0191005203567594","0","0.0817180619276185","0","","0.081723573088422","0.133274997248569","0","0.181905314030173","0.0790483840113601","0.123174357553576","0","0.136143443445209","0.143044895886601","0.281049989728823","0.230203749697238","0.599494301183465","0.230263230391803","0.105450812536717","0","0.190074485305672","0","0","0.129471649617108"
"3076","0.263268147722517","0","0.094834306962746","0.0580269977648301","0.21079251015559","0.363845898130348","0.090101698305677","0","0.22075691110652","0","0.0478363435299069","0.0589751536839845","0.0688734940968804","0.0480268808354037","0.535758302346608","0.0178384389436802","0.0545971806461183","0.0412061986324556","0.191904771616271","0.257626990436818","0.091082338002673","0","0.22907426326313","0.332273211518589","0.0885015386751692","0.0525383746697599","","0.0956974509450051","","0.0593819682530044","0","0.10151111598452","0","","0.115939826866214","0.137827573184128","0.0677428729260695","0.115895086170085","0.302296923192738"
"3083","0","0.084605924337194","0","0","0","0.127196102077135","0","0","0","0","0","0","0.0639434812974692","0","0","0","0","0","0","0","0","0","0.0703482193216323","0","","0","0","0","0","0","0","0.0731811190203668","0.119537959159902","0.0652528944767314","0","0.153663044460708","0","0.0685276886051797","0.143622999829449"
"3123","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3153","0","0","0","0.162042631961821","0.0774613675817383","0","0","0","0","0","0.175536701974021","","0","0","0","0","0.0539879124718147","0","0","0","0.0341314216728433","0","0.0711109167705367","0","0","0","0","0.110581609198795","0","0.101467226888476","0","0.074867807389108","0","0","0","0","0","0","0"
